"【药品名称】
通用名称：阿莫西林分散片
英文名称：Amoxicillin Dispersible Tablets
汉语拼音：Amoxilin Fensanpian",【成份】阿莫西林。,【性状】白色或类白色片。,"【适应症】
适用于对本品敏感细菌所致的呼吸道感染、泌尿道感染、胃肠道感染、皮肤和软组织感染。"
"【药品名称】
通用名称：阿莫西林胶囊
英文名称：Amoxicillin Capsules
汉语拼音：Amoxilin Jiaonang",【成份】本品主要成份为：阿莫西林,【性状】本品为胶囊剂。,"【适应症】
阿莫西林适用于敏感菌（不产β内酰胺酶菌株）所致的下列感染：1．溶血链球菌、肺炎链球菌、葡萄球菌或流感嗜血杆菌所致中耳炎、鼻窦炎、咽炎、扁桃体炎等上呼吸道感染。2．大肠埃希菌、奇异变形杆菌或粪肠球菌所致的泌尿生殖道感染。3．溶血链球菌、葡萄球菌或大肠埃希菌所致的皮肤软组织感染。4．溶血链球菌、肺炎链球菌、葡萄球菌或流感嗜血杆菌所致急性支气管炎、肺炎等下呼吸道感染。5．急性单纯性淋病。6．本品尚可用于治疗伤寒、伤寒带菌者及钩端螺旋体病；阿莫西林亦可与克拉霉素、兰索拉唑三联用药根除胃、十二指肠幽门螺杆菌，降低消化道溃疡复发率。"
"【药品名称】
通用名称：阿莫西林颗粒
汉语拼音：Amoxilin Keli","【成份】本品主要成份为阿莫西林，其化学名为(2S,5R,6R)-3,3-二甲基-6-[(R)-(-)-2-氨基-2-(4-羟基苯基)乙酰氨基]-7-氧代-4-硫杂-1-氮杂双环[3.2.0]庚烷-2-甲酸三水合物。",【性状】本品为颗粒剂，内容物为白色、类白色或淡黄色颗粒和粉末。气芳香、味甜。,"【适应症】
1．溶血链球菌、肺炎链球菌、葡萄球菌或流感嗜血杆菌所致中耳炎、鼻窦炎、咽炎、扁桃体炎等上呼吸道感染。
2．大肠埃希菌、奇异变形杆菌或粪肠球菌所致的泌尿生殖道感染。
3．溶血链球菌、葡萄球菌或大肠埃希菌所致的皮肤软组织感染。
4．溶血链球菌、肺炎链球菌、葡萄球菌或流感嗜血杆菌所致急性支气管炎、肺炎等下呼吸道感染。
5．急性单纯性淋病。
6．本品尚可用于治疗伤寒、伤寒带菌者及钩端螺旋体病；阿莫西林亦可与克拉霉素、兰索拉唑三联用药根除胃、十二指肠幽门螺杆菌，降低消化道溃疡复发率。"
"【药品名称】
通用名称：阿莫西林克拉维酸钾(2:1)咀嚼片",,,
"【药品名称】
通用名称：阿莫西林克拉维酸钾(4:1)咀嚼片",,,
"【药品名称】
通用名称：阿莫西林克拉维酸钾(7:1)颗粒",,,
"【药品名称】
通用名称：阿莫西林克拉维酸钾分散片(14:1)",,,
"【药品名称】
通用名称：阿莫西林克拉维酸钾分散片(4:1)
汉语拼音：Amoxilin Kelaweisuanjia Fensan Pian（4：1）",【成份】阿莫西林三水合物和克拉维酸钾组成。,,"【适应症】
上下呼吸道感染：鼻窦炎、扁桃体炎、咽炎等泌尿系统感染皮肤和软组织感染。"
"【药品名称】
通用名称：阿莫西林克拉维酸钾干混悬剂
汉语拼音：Amoxilinkelaweisuanjia Ganhunxueji",【成份】本品为复方制剂，其组分为阿莫西林和克拉维酸钾，两者之比为2∶1或4∶1。,【性状】本品为加矫味剂的粉末；气芳香，味甜。,"【适应症】
本品适用于产酶流感嗜血杆菌和卡他莫拉菌所致的下呼吸道感染、中耳炎、鼻窦炎；产酶金黄色葡萄球菌和产酶肠杆菌科细菌如大肠杆菌、克雷伯菌属所致的呼吸道、尿路和皮肤软组织感染等；亦可用于肠球菌所致的轻中度感染。本品也可用于敏感不产酶菌所致的上述各种感染。"
"【药品名称】
通用名称：阿莫西林克拉维酸钾干混悬剂(7:1)
汉语拼音：Kelaweisuanjia Amoxilin Fensanpian","【成份】克拉维酸钾和阿莫西林。化学名称：(Z)-(2S,5R)-3-(2-羟亚乙基)-7-氧代-4-氧杂-1-氮杂双环[3.2.0]庚烷-2-羧酸钾和(2S,5R,6R)-3,3-二甲基-6-[(R)-(-)-2-氨基-2-(4-羟基苯基)乙酰氨基]-7-氧代-4-硫杂-1-氮杂双环[3.2.0]庚烷-2-甲酸三水合物。",【性状】本品为类白色至淡黄色，味甜。,"【适应症】
本品可用于治疗如下条件中指明的微生物的敏感菌株引起的感染：1.下呼吸系统感染：由b-内酰胺酶产生菌嗜血杆菌或摩拉克菌引起。2.中耳炎：由b-内酰胺酶产生菌嗜血杆菌或摩拉克菌引起。3.窦炎：由b-内酰胺酶产生菌嗜血杆菌或摩拉克菌引起。4.皮肤及皮肤软组织感染：由b-内酰胺酶产生菌葡萄球菌、大肠杆菌或克雷白杆菌引起。5.尿路感染：由大肠杆菌、克雷白杆菌或肠杆菌引起。尽管本品对以上各种感染有效，但由氨苄青霉素敏感菌引起的感染也可用本品治疗，其原因是本品含有阿莫西林成分。因此本品对氨苄青霉素敏感的微生物和产生b-内酰胺酶的微生物引发的复合感染均有效，不需要再另用其它的抗生素。因为阿莫西林在体外对肺炎链球菌比氨节青霉素和青霉素更有效，因此对氨节青霉素或青霉素敏感的绝大多数的肺炎链球菌对阿莫西林和本品是完全敏感的。为检测致病菌及其对本品的敏感性，应和外科手术一起进行细菌学试验。当感染可能涉及上述的产生b-内酰胺酶的微生物时，在细菌学和敏感试验得到结果前须开始治疗，以便测得致病菌和其对本品的敏感性。一旦知道结果，如需要，应及时调整治疗方案。"
"【药品名称】
通用名称：阿莫西林克拉维酸钾咀嚼片(14:1)
商品名称：安奇
英文名称：Amoxicillin and Clavulanate Potassium Chewable Tablets
汉语拼音：Amoxilin Kelaweisuanjia Jujuepian",【成份】本品为复方制剂，每片含阿莫西林（按C16H19N3O5S计）和克拉维酸钾（按C8H9NO5计）分别为600mg和43mg。,【性状】本品为类白色或淡黄色片。,"【适应症】
本品适用于肺炎链球菌、流感嗜血杆菌（包括产β－内酰胺酶菌株）、卡他莫拉菌（包括产β－内酰胺酶菌株）引起的反复发作的或难治性急性小儿中耳炎。"
"【药品名称】
通用名称：阿莫西林克拉维酸钾颗粒
英文名称：Amoxicillin and Clavulanate Potassium Granules
汉语拼音：Amoxilinkelaweisuanjia Keli",【成份】克拉维酸钾，阿莫西林。,【性状】本品为白色或淡黄色颗粒；气芳香，味甜。,"【适应症】
本品适用于产酶流感嗜血杆菌和卡他莫拉菌所致的下呼吸道感染，中耳炎、鼻窦炎；产酶金黄色葡萄球菌和产酶肠杆菌科细菌如大肠杆菌，克雷伯菌属所致的呼吸道，尿路和皮肤软组织感染等；亦可用于肠球菌所致的轻中度感染。 本品也可用于敏感不产酶菌所致的上述各种感染。"
"【药品名称】
通用名称：阿莫西林克拉维酸钾片(14:1)
商品名称：安奇
英文名称：Amoxicillin and Clavulanate Potassium Tablets(14:1)
汉语拼音：Amoxilin Kelaweisuanjia Pian(14:1)",【成份】本品为复方制剂，其组分为阿莫西林和克拉维酸钾。,【性状】本品为薄膜衣片，除去包衣后显类白色或淡黄色。,"【适应症】
本品适用于敏感菌引起的各种感染，如:
1. 上呼吸道感染:鼻窦炎﹑扁桃体炎﹑咽炎等。
2. 下呼吸道感染:急性支气管炎﹑慢性支气管炎急性发作﹑肺炎﹑肺脓肿和支气管合并感染等。
3. 泌尿系统感染:膀胱炎﹑尿道炎﹑肾盂肾炎﹑前列腺炎﹑盆腔炎﹑淋病奈瑟菌尿路感染及软性下疳等。
4. 皮肤和软组织感染:疖﹑脓肿﹑蜂窝组织炎﹑伤口感染﹑腹内脓毒症等。
5. 其他感染:中耳炎﹑骨髓炎﹑败血症﹑腹膜炎和手术后感染等。"
"【药品名称】
通用名称：阿莫西林片
英文名称：Amoxicillin Tablets
汉语拼音：Amoxilin Pian",【成份】本品主要成份为：阿莫西林,【性状】本品为白色或类白色片。,"【适应症】
阿莫西林适用于敏感菌（不产β内酰胺酶菌株）所致的下列感染：1．溶血链球菌、肺炎链球菌、葡萄球菌或流感嗜血杆菌所致中耳炎、鼻窦炎、咽炎、扁桃体炎等上呼吸道感染。2．大肠埃希菌、奇异变形杆菌或粪肠球菌所致的泌尿生殖道感染。3．溶血链球菌、葡萄球菌或大肠埃希菌所致的皮肤软组织感染。4．溶血链球菌、肺炎链球菌、葡萄球菌或流感嗜血杆菌所致急性支气管炎、肺炎等下呼吸道感染。5．急性单纯性淋病。6．本品尚可用于治疗伤寒、伤寒带菌者及钩端螺旋体病；阿莫西林亦可与克拉霉素、兰索拉唑三联用药根除胃、十二指肠幽门螺杆菌，降低消化道溃疡复发率。"
"【药品名称】
通用名称：阿莫西林舒巴坦匹酯片
汉语拼音：Amoxilin Shubatanpizhi Pian",【成份】阿莫西林、舒巴坦匹酯。,【性状】本品为薄膜衣片，除去包衣后显白色或类白色。,"【适应症】
适用于产酶耐药菌引起的下列感染性疾病，包括：1.上呼吸道感染、下呼吸道感染；2.生殖系统感染、盆腔感染、尿道感染；3.皮肤及软组织感染、口腔脓肿；4.严重系统感染：如脑膜炎、细菌性心内膜炎、腹膜炎、骨髓炎、伤寒和副伤寒、预防心内膜炎等。"
"【药品名称】
通用名称：阿那曲唑片
汉语拼音：Anaquzuo Pian",【成份】阿那曲唑。,【性状】本品为薄膜衣片，除去包衣后显白色或类白色。,"【适应症】
适用于经他莫昔芬及其它抗雌激素疗法仍不能控制的绝经后妇女的晚期乳腺癌。对雌激素受体阴性的病人，若其对他莫昔芬呈现阳性的临床反应，可考虑使用本品。"
"【药品名称】
通用名称：阿尼西坦胶囊
英文名称：Aniracetam Capsules",【成份】阿尼西坦胶囊,【性状】本品为胶囊，内含白色或类白色颗粒状粉末。,"【适应症】
适用于中、老年记忆减退和脑血管病后的记忆减退。"
"【药品名称】
通用名称：阿尼西坦片
英文名称：Aniracetam Tablets",【成份】阿尼西坦,【性状】本品为白色片。,"【适应症】
【适应征】适用于中、老年记忆减退和脑血管病后的记忆减退。"
"【药品名称】
通用名称：阿奇霉素分散片
英文名称：Azithromycin Dispersible tablets
汉语拼音：Aqimeisu Fensanpian",【成份】阿奇霉素,【性状】本品为白色片。,"【适应症】
本品适用于敏感细菌所引起的下列感染中耳炎、鼻窦炎、咽炎、扁桃体炎等上呼吸道感染；支气管炎、肺炎等下呼吸道感染。皮肤和软组织感染；沙眼衣原体所致单纯性生殖器感染；非多重耐药淋球菌所致的单纯性生殖器感染（需排除梅素螺旋体的合并感染）。"
"【药品名称】
通用名称：阿奇霉素混悬剂
英文名称：Azithromycin Suspension
汉语拼音：Aqimeisu Hunxuanji",【成份】本品主要成份为：阿奇霉素,【性状】本品为细微颗粒的混悬水溶液，静置后细微颗粒沉淀，振摇后成均匀的白色混悬液。,"【适应症】
1.化脓性链球菌引起的急性咽炎、急性扁桃体炎。2.敏感细菌引起的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作。3.肺炎链球菌、流感嗜血杆菌以及肺炎支原体所致的肺炎。4.沙眼衣原体及非多种耐药淋病奈瑟菌所致的尿道炎和宫颈炎。5.敏感细菌引起的皮肤软组织感染。"
"【药品名称】
通用名称：阿奇霉素颗粒
英文名称：Azithromycin Granules
汉语拼音：Aqimeisu Keli",【成份】本品主要成份为：阿奇霉素,【性状】本品为白色片或类白色颗粒。,"【适应症】
1.化脓性链球菌引起的急性咽炎、急性扁桃体炎。2.敏感细菌引起的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作。3.肺炎链球菌、流感嗜血杆菌以及肺炎支原体所致的肺炎。4.沙眼衣原体及非多种耐药淋病奈瑟菌所致的尿道炎和宫颈炎。5.敏感细菌引起的皮肤软组织感染。"
"【药品名称】
通用名称：阿奇霉素氯化钠注射液
汉语拼音：Aqimeisu Lühuanan Zhusheye",【成份】阿奇霉素。化学名称：（2R，3S，4R，5R，10R，11R，12S，13S，14R）-13-（2，6-二脱氧-3-C-甲基-a-L-核已吡喃糖基）氧-2-乙基-3，4，10-三羟基-3，5，6，8，10，12，14-七甲基-11-3，4，6-三脱氧-3-(二甲氨基)-β-D-木-已吡喃糖基氧-1-氧杂-6-氮杂环十五烷-15-酮。,【性状】本品为无色的澄明液体。,"【适应症】
本品适用于敏感致病菌株所引起的下列感染1.由肺炎衣原体、流感嗜血菌、嗜肺军团菌、卡他莫拉菌、金黄色葡萄球菌或肺炎链菌引起的需首先采取静脉滴注治疗的社区获得性肺炎。2.由沙眼衣原体、淋病双球菌、人体支原体引起的的需首先采取静脉滴注治疗的盆腔炎。若怀疑合并厌氧菌感染，应合用抗厌氧菌的抗菌素。"
"【药品名称】
通用名称：阿奇霉素软胶囊
商品名称：八奇
英文名称：Azithromycin Soft Capsules
汉语拼音：Aqimeisu Ruanjiaonang",【成份】阿奇霉素,【性状】本品为软胶囊剂，内容物为无色澄明液体或微黄色澄明液体。,"【适应症】
1.化脓性链球菌引起的急性咽炎、急性扁桃体炎。
2.敏感细菌引起的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作。
3.肺炎链球菌、流感嗜血杆菌以及肺炎支原体所致的肺炎。
4.沙眼衣原体及非多种耐药淋病奈瑟菌所致的尿道炎和宫颈炎。
5.敏感细菌引起的皮肤软组织感染。"
"【药品名称】
通用名称：阿奇霉素糖浆
英文名称：Azithromycin Syrup",【成份】本品主要成分是：9-脱氧-9α-氮杂-9α-甲基-9α-红霉素A,【性状】本品为红色澄清的粘稠液体，味香甜、微苦。,"【适应症】
1.化脓性链球菌引起的急性咽炎、急性扁桃体炎。2.敏感细菌引起的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作。3.肺炎链球菌、流感嗜血杆菌以及肺炎支原体所致的肺炎。4.沙眼衣原体及非多种耐药淋病奈瑟菌所致的尿道炎和宫颈炎。5.敏感细菌引起的皮肤软组织感染。"
"【药品名称】
通用名称：阿曲库铵苯磺酸盐注射液
英文名称：Atracurium Besylate Injection
汉语拼音：Aquku’an Benhuangsuanyan Zhusheye",【成份】阿曲库铵苯磺酸盐的无菌水溶液，每支2.5ml溶液中含阿曲库铵苯磺酸盐25mg，无色澄明液体。,【性状】无色或微黄色澄明液体。,"【适应症】
适用于各种外科手术中全身麻醉期间的骨骼肌松驰，也适用于气管插管时所需的肌肉松驰。"
